customer_id,country,state,city,zip_code,total_population,latitude,longitude
4830-FAXFM,United States,California,Korbel,95550,155,40.766600,-123.804580
4831-EOBFE,United States,California,Mountain Ranch,95246,1692,38.264262,-120.515133
4832-VRBMR,United States,California,Parker Dam,92267,131,34.273872,-114.192901
4833-QTJNO,United States,California,Coulterville,95311,2271,37.722127,-120.110174
4835-YSJMR,United States,California,Ceres,95307,32881,37.553469,-120.952825
4836-WNFNO,United States,California,Los Angeles,90032,46960,34.078821,-118.177576
4837-PZTIC,United States,California,Torrance,90504,31678,33.867257,-118.330794
4837-QUSFT,United States,California,Oakley,94561,27607,37.999406,-121.686241
4840-ORQXB,United States,California,Sierra Madre,91024,10558,34.168686,-118.057505
4844-JJWUY,United States,California,San Francisco,94121,42476,37.776718,-122.495781
4846-WHAFZ,United States,California,Whittier,90602,26265,33.972119,-118.020188
4847-QNOKA,United States,California,Modesto,95355,47613,37.672906,-120.946594
4847-TAJYI,United States,California,Chula Vista,91911,71126,32.607964,-117.059459
4849-PYRLQ,United States,California,Fremont,94536,66543,37.572273,-121.964583
4851-BQDNX,United States,California,Oxnard,93035,25322,34.184540,-119.224666
4853-OITSN,United States,California,Oakland,94606,41876,37.792489,-122.244314
4853-RULSV,United States,California,Miramonte,93641,571,36.696759,-119.024051
4854-CIDCF,United States,California,Los Angeles,90065,47534,34.108833,-118.229715
4854-SSLTN,United States,California,Torrance,90502,17058,33.833181,-118.292062
4855-SNKMY,United States,California,Los Angeles,90024,44150,34.066303,-118.435479
4859-ZSRDZ,United States,California,Vacaville,95687,63157,38.333133,-121.920151
4860-IJUDE,United States,California,Ripon,95366,12646,37.750778,-121.132380
4860-YZGZM,United States,California,San Jose,95128,32804,37.316146,-121.936285
4868-AADLV,United States,California,Durham,95938,3524,39.607831,-121.777959
4869-EPIUS,United States,California,San Rafael,94901,40239,37.972662,-122.491452
4871-JTKJF,United States,California,Selma,93662,26213,36.545322,-119.642281
4872-JCVCA,United States,California,Desert Hot Springs,92241,5529,33.832799,-116.250973
4872-VXRIL,United States,California,Lancaster,93536,49309,34.741406,-118.381110
4873-ILOLJ,United States,California,Sunol,94586,790,37.587494,-121.862856
4877-EVATK,United States,California,Elk,95432,383,39.108252,-123.645121
4877-TSOFF,United States,California,Morongo Valley,92256,3499,34.097863,-116.594561
4878-BUNFV,United States,California,Oakland,94621,30751,37.750553,-122.197175
4879-GZLFH,United States,California,Buena Park,90621,33528,33.874224,-117.993368
4881-GQJTW,United States,California,Taylorsville,95983,513,40.053684,-120.743116
4881-JVQOD,United States,California,Oxnard,93030,79736,34.223244,-119.180120
4883-KCPZJ,United States,California,Deer Park,94576,223,38.554383,-122.474773
4883-QICIH,United States,California,Bodega Bay,94923,1785,38.377165,-123.037957
4884-LEVMQ,United States,California,Valley Springs,95252,11266,38.156971,-120.849231
4884-TVUQF,United States,California,Occidental,95465,1880,38.415003,-122.998726
4884-ZTHVF,United States,California,Santa Cruz,95065,8365,37.031404,-121.981865
4890-VMUAV,United States,California,Alpine,91901,16486,32.827184,-116.703729
4891-NLUBA,United States,California,Paynes Creek,96075,433,40.343213,-121.815412
4892-VLANZ,United States,California,Colusa,95932,7503,39.273096,-122.050763
4893-GYUJU,United States,California,Oregon House,95962,1519,39.342587,-121.249833
4895-TMWIR,United States,California,San Diego,92122,34902,32.857230,-117.209774
4896-CPRPF,United States,California,Valley Ford,94972,66,38.339996,-122.935056
4897-QSUYC,United States,California,Amboy,92304,42,34.559882,-115.637164
4900-MSOMT,United States,California,Carnelian Bay,96140,1943,39.227434,-120.091806
4902-OHLSK,United States,California,Half Moon Bay,94019,17929,37.455670,-122.407992
4903-CNOZC,United States,California,La Canada Flintridge,91011,20200,34.234912,-118.153729
4903-UYAVB,United States,California,Lathrop,95330,10834,37.808210,-121.308401
4905-JEFDW,United States,California,Palo Alto,94306,24492,37.416159,-122.131337
4906-ZHGPK,United States,California,Los Angeles,90046,49839,34.108455,-118.362081
4908-XAXAY,United States,California,Buttonwillow,93206,2078,35.451402,-119.488413
4909-JOUPP,United States,California,Tahoma,96142,1291,39.061227,-120.179546
4910-AQFFX,United States,California,Soulsbyville,95372,1519,37.990574,-120.261821
4910-GMJOT,United States,California,San Francisco,94129,2240,37.797526,-122.464531
4911-BANWH,United States,California,Sunland,91040,18752,34.282704,-118.312929
4912-PIGUY,United States,California,Perris,92571,26357,33.828289,-117.201666
4913-EHYUI,United States,California,Alpaugh,93201,1054,35.869626,-119.498771
4915-BFSXL,United States,California,Mount Hermon,95041,77,37.051166,-122.056194
4918-FYJNT,United States,California,Los Angeles,90063,55668,34.044271,-118.185237
4918-QLLIW,United States,California,Santa Monica,90405,26099,34.005439,-118.477507
4919-IKATY,United States,California,San Diego,92126,74232,32.886925,-117.152162
4919-MOAVT,United States,California,Pasadena,91103,27891,34.167465,-118.165327
4922-CVPDX,United States,California,Westminster,92683,88230,33.752591,-117.993661
4923-ADWXJ,United States,California,Igo,96047,911,40.524535,-122.647172
4925-LMHOK,United States,California,Stockton,95212,6951,38.049457,-121.216530
4926-UMJZD,United States,California,Mt Baldy,91759,47,34.231318,-117.662032
4927-WWOOZ,United States,California,Pacific Grove,93950,15449,36.618337,-121.926417
4929-BSTRX,United States,California,Oxnard,93030,79736,34.223244,-119.180120
4929-ROART,United States,California,Ukiah,95482,30988,39.134075,-123.234220
4929-XIHVW,United States,California,Los Angeles,90034,58218,34.030578,-118.399613
4931-TRZWN,United States,California,Hornbrook,96044,1026,41.962127,-122.527696
4933-BSAIP,United States,California,Northridge,91324,25751,34.238208,-118.550290
4933-IKULF,United States,California,Pinon Hills,92372,4280,34.459322,-117.629729
4936-YPJNK,United States,California,Rosamond,93560,14931,34.903052,-118.411251
4937-QPZPO,United States,California,Snelling,95369,1158,37.521708,-120.426843
4939-KYYPY,United States,California,Coleville,96107,1332,38.425280,-119.475741
4940-KHCWD,United States,California,Downey,90240,24908,33.956228,-118.120993
4942-VZZOM,United States,California,Tupman,93276,236,35.316263,-119.402559
4945-RVMTE,United States,California,Blocksburg,95514,199,40.309088,-123.668201
4946-EDSEW,United States,California,Compton,90221,51387,33.885811,-118.206459
4947-DSMXK,United States,California,Farmersville,93223,8644,36.298780,-119.201028
4948-WBBKL,United States,California,Dunnigan,95937,19,38.931425,-121.946081
4950-BDEUX,United States,California,Apple Valley,92308,28819,34.424926,-117.184503
4950-HKQTE,United States,California,Morro Bay,93442,10909,35.369553,-120.763864
4951-UKAAQ,United States,California,Inglewood,90302,30779,33.975332,-118.355252
4952-YSOGZ,United States,California,San Diego,92129,47224,32.961064,-117.134917
4955-VCWBI,United States,California,Markleeville,96120,957,38.735789,-119.857980
4957-SREEC,United States,California,Fallbrook,92028,42239,33.362575,-117.299644
4957-TIALW,United States,California,Corona,92880,16998,33.918043,-117.617809
4957-TREIR,United States,California,Stratford,93266,1729,36.175255,-119.813805
4958-GZWIY,United States,California,North Palm Springs,92258,732,33.906496,-116.569499
4958-XCBDQ,United States,California,Victorville,92394,12083,34.567058,-117.362329
4959-JOSRX,United States,California,La Puente,91744,84965,34.031441,-117.936436
4962-CHQPW,United States,California,Greenville,95947,2064,40.160386,-120.835428
4967-WPNCF,United States,California,Huron,93234,6918,36.217864,-120.080117
4971-PUYQO,United States,California,San Diego,92109,46086,32.787836,-117.232376
4973-MGTON,United States,California,Topaz,96133,116,38.636052,-119.489162
4973-RLZVI,United States,California,Hornbrook,96044,1026,41.962127,-122.527696
4976-LNFVV,United States,California,Daly City,94015,63337,37.680844,-122.481310
4979-HPRFL,United States,California,Garden Grove,92841,31428,33.786738,-117.982564
4980-URKXC,United States,California,Fort Irwin,92310,9465,35.349241,-116.770281
4981-FLTMF,United States,California,Springville,93265,3546,36.245926,-118.693138
4983-CCWMC,United States,California,Creston,93432,1203,35.480896,-120.469476
4983-CLMLV,United States,California,Escondido,92027,48690,33.141265,-116.967221
4986-MXSFP,United States,California,San Leandro,94579,19815,37.687264,-122.157280
4987-GQWPO,United States,California,Huntington Beach,92647,58764,33.723579,-118.005441
4988-IQIGL,United States,California,Canoga Park,91304,49242,34.224377,-118.632656
4989-LIXVT,United States,California,Santa Monica,90404,19975,34.026334,-118.474222
4990-ALDGW,United States,California,Los Angeles,90033,49431,34.050198,-118.210946
4992-LTJNE,United States,California,Cantua Creek,93608,1766,36.488056,-120.407691
4993-JCRGJ,United States,California,Holtville,92250,8062,32.811001,-115.152865
4994-OBRSZ,United States,California,Weed,96094,5896,41.465121,-122.380947
4998-IKFSE,United States,California,Phelan,92371,12463,34.441123,-117.537886
4999-IEZLT,United States,California,Susanville,96130,19440,40.559177,-120.612113
5002-GCQFH,United States,California,Hercules,94547,22479,37.991259,-122.214945
5003-OKNNK,United States,California,Hoopa,95546,3041,41.163637,-123.704841
5003-XZWWO,United States,California,Capistrano Beach,92624,7465,33.458754,-117.665104
5006-MXVRN,United States,California,Keyes,95328,2130,37.555631,-120.911653
5010-IPEAQ,United States,California,Escalon,95320,11474,37.818543,-121.006907
5012-YSPJJ,United States,California,Nubieber,96068,240,41.082472,-121.195215
5013-SBUIH,United States,California,Stockton,95202,7071,37.959706,-121.287669
5014-GSOUQ,United States,California,Grass Valley,95945,23990,39.194539,-120.988066
5014-WUQMG,United States,California,Hornbrook,96044,1026,41.962127,-122.527696
5016-ETTFF,United States,California,Los Angeles,90016,46984,34.028331,-118.354338
5016-IBERQ,United States,California,Simi Valley,93063,49027,34.296813,-118.685703
5016-LIPDW,United States,California,Stanford,94305,13386,37.424342,-122.165641
5018-GWURO,United States,California,Novato,94949,13361,38.067204,-122.524004
5018-HEKFO,United States,California,Rowland Heights,91748,46342,33.976753,-117.897367
5018-LXQQG,United States,California,Torrance,90505,34873,33.807882,-118.347957
5019-GQVCR,United States,California,Westlake Village,91361,18735,34.130992,-118.894673
5020-ZSTTY,United States,California,San Diego,92122,34902,32.857230,-117.209774
5022-JNQEQ,United States,California,Esparto,95627,2756,38.834469,-122.127193
5022-KVDQT,United States,California,Woodland Hills,91364,25988,34.153733,-118.593408
5025-GOOKI,United States,California,San Geronimo,94963,548,38.004740,-122.663717
5027-QPKTE,United States,California,Modesto,95350,52872,37.671806,-121.007575
5027-XWQHA,United States,California,Ukiah,95482,30988,39.134075,-123.234220
5027-YOCXN,United States,California,Cardiff By The Sea,92007,10375,33.015866,-117.272254
5028-GZLDO,United States,California,Moraga,94556,16510,37.827946,-122.107185
5028-HTLJB,United States,California,New Cuyama,93254,798,34.956577,-119.750142
5032-MIYKT,United States,California,Weott,95571,270,40.310119,-123.909449
5032-USPKF,United States,California,Indio,92203,2743,33.752938,-116.230055
5035-BVCXS,United States,California,Loyalton,96118,1822,39.637471,-120.226338
5035-PGZXH,United States,California,Chico,95926,35808,39.745712,-121.843330
5038-ETMLM,United States,California,Sacramento,95823,72199,38.475465,-121.443625
5039-LZRQT,United States,California,Mountain Center,92561,1500,33.638645,-116.557830
5043-TRZWM,United States,California,Los Angeles,90022,68701,34.023810,-118.156582
5044-LRQAQ,United States,California,Ladera Ranch,92694,350,33.569186,-117.640055
5044-XDPYX,United States,California,Chico,95973,26971,39.903272,-121.843567
5046-NUHWD,United States,California,Hacienda Heights,91745,53686,33.998471,-117.973758
5047-LHVLY,United States,California,San Diego,92121,4258,32.898613,-117.202937
5049-GLYVG,United States,California,Badger,93603,273,36.645450,-118.924982
5049-MUBWG,United States,California,Carmel By The Sea,93921,2966,36.554618,-121.922239
5052-PNLOS,United States,California,Echo Lake,95721,69,38.851842,-120.076204
5054-IEXZT,United States,California,San Diego,92117,51213,32.825086,-117.199424
5055-BRMNE,United States,California,Friant,93626,1125,37.027663,-119.690560
5055-MGMGF,United States,California,Half Moon Bay,94019,17929,37.455670,-122.407992
5056-FIMPT,United States,California,Sacramento,95824,30580,38.517295,-121.439819
5057-LCOUI,United States,California,Nipomo,93444,15405,35.050345,-120.489599
5057-RKGLH,United States,California,Daggett,92327,678,34.875144,-116.821698
5060-TQUQN,United States,California,Rancho Cucamonga,91701,39064,34.132275,-117.611478
5061-PBXFW,United States,California,San Jose,95129,37570,37.305622,-122.000887
5062-CJJKH,United States,California,Burbank,91505,29245,34.174215,-118.345928
5063-IUOKK,United States,California,Santa Barbara,93111,16477,34.460197,-119.802602
5066-GFJMM,United States,California,Eureka,95501,23224,40.796621,-124.154280
5067-DGXLL,United States,California,Alleghany,95910,118,39.467828,-120.841386
5067-WJEUN,United States,California,Bakersfield,93308,44915,35.559617,-118.925185
5067-XJQFU,United States,California,Los Angeles,90067,2527,34.057496,-118.413959
5071-FBJFS,United States,California,Redding,96001,31586,40.587919,-122.464732
5073-RZGBK,United States,California,West Sacramento,95691,19050,38.627951,-121.593287
5073-WXOYN,United States,California,Belmont,94002,25566,37.509366,-122.306132
5074-FBGHB,United States,California,Freedom,95019,4753,36.936228,-121.785559
5075-JSDKI,United States,California,Woodbridge,95258,4176,38.169605,-121.310964
5076-YVXCM,United States,California,Tupman,93276,236,35.316263,-119.402559
5077-DXTCG,United States,California,Challenge,95925,262,39.461768,-121.195825
5081-NWSUP,United States,California,San Jose,95122,59841,37.328860,-121.834567
5084-OOVCJ,United States,California,Canyon Dam,95923,86,40.171312,-121.120605
5087-SUURX,United States,California,Yorba Linda,92887,20893,33.884073,-117.732197
5088-QZLRL,United States,California,Corona,92881,21911,33.833686,-117.513063
5089-IFSDP,United States,California,Huntington Beach,92647,58764,33.723579,-118.005441
5090-EMGTC,United States,California,Beverly Hills,90210,21397,34.099891,-118.414338
5091-HFAZW,United States,California,Santa Fe Springs,90670,16271,33.933565,-118.062611
5092-STPKP,United States,California,Platina,96076,215,40.367964,-122.937379
5093-FEGLU,United States,California,San Francisco,94105,2066,37.789168,-122.395009
5095-AESKG,United States,California,Sausalito,94965,11213,37.848641,-122.515692
5095-ETBRJ,United States,California,Lakeport,95453,11180,39.080469,-122.955176
5099-BAILX,United States,California,Santa Barbara,93101,31727,34.419203,-119.710008
5103-MHMHY,United States,California,Los Osos,93402,14859,35.279984,-120.824288
5108-ADXWO,United States,California,San Francisco,94130,1458,37.820894,-122.369725
5110-CHOPY,United States,California,Carlsbad,92009,43161,33.098018,-117.258203
5115-GZDEL,United States,California,Chula Vista,91911,71126,32.607964,-117.059459
5115-SQAAU,United States,California,Long Beach,90813,63136,33.781086,-118.199049
5117-IFGPS,United States,California,Tahoe City,96145,4002,39.178337,-120.162806
5117-ZSMHQ,United States,California,Pioneer,95666,5501,38.546999,-120.271114
5118-MUEYH,United States,California,Grand Terrace,92313,11024,34.029175,-117.307211
5119-KEPFY,United States,California,San Jose,95131,26389,37.387027,-121.897775
5119-NZPTV,United States,California,Sacramento,95823,72199,38.475465,-121.443625
5120-ZBLAI,United States,California,King City,93930,14477,36.220761,-120.980777
5122-CYFXA,United States,California,Beverly Hills,90212,11355,34.062095,-118.401508
5124-EOGYE,United States,California,Crestline,92325,10484,34.248061,-117.290280
5125-CNDSP,United States,California,Big Creek,93605,273,37.172770,-119.299700
5126-RCXYW,United States,California,Alhambra,91803,30635,34.074736,-118.145959
5127-BZENZ,United States,California,Mcarthur,96056,1554,41.108310,-121.360362
5129-HHMZC,United States,California,Van Nuys,91401,40376,34.178483,-118.431791
5129-JLPIS,United States,California,Los Angeles,90016,46984,34.028331,-118.354338
5130-IEKQT,United States,California,San Francisco,94109,56330,37.794487,-122.422270
5130-YPIRV,United States,California,San Diego,92119,21866,32.802959,-117.027095
5131-PONJI,United States,California,Upper Lake,95485,2344,39.220368,-122.907693
5133-POWUA,United States,California,Somerset,95684,2958,38.606703,-120.586659
5133-VRSAB,United States,California,Olema,94950,248,38.052209,-122.775567
5134-IKDAY,United States,California,Twain,95984,73,40.022184,-121.062384
5135-GRQJV,United States,California,Cantua Creek,93608,1766,36.488056,-120.407691
5135-RDDQL,United States,California,Corning,96021,13840,39.913777,-122.289984
5136-GFPMB,United States,California,Spring Valley,91978,7863,32.730264,-116.950963
5136-KCKGI,United States,California,Templeton,93465,7918,35.536115,-120.739231
5136-RGMZO,United States,California,Gardena,90247,47758,33.890853,-118.297967
5138-WVKYJ,United States,California,San Diego,92129,47224,32.961064,-117.134917
5140-FOMCQ,United States,California,Oakland,94602,28900,37.803883,-122.208417
5141-ZUVBH,United States,California,Boron,93516,2241,34.957030,-117.730450
5143-EGQFK,United States,California,San Diego,92126,74232,32.886925,-117.152162
5143-WMWOG,United States,California,Stratford,93266,1729,36.175255,-119.813805
5144-PQCDZ,United States,California,Fairfield,94533,77683,38.287136,-122.027110
5144-TVGLP,United States,California,Los Angeles,90002,44586,33.949255,-118.246978
5146-CBVOE,United States,California,San Francisco,94134,40137,37.721052,-122.413573
5146-YYFRZ,United States,California,Hacienda Heights,91745,53686,33.998471,-117.973758
5148-HKFIR,United States,California,Piru,93040,1459,34.432843,-118.730106
5148-ORICT,United States,California,Olivehurst,95961,6439,39.082568,-121.553250
5149-CUZUJ,United States,California,Helendale,92342,4948,34.757783,-117.339970
5149-QYTTU,United States,California,Long Beach,90814,19034,33.771612,-118.143866
5149-TGWDZ,United States,California,San Francisco,94118,38955,37.781304,-122.461522
5150-ITWWB,United States,California,Hamilton City,95951,1931,39.732767,-122.042298
5150-LJNSR,United States,California,Tustin,92782,17494,33.738543,-117.785046
5151-HQRDG,United States,California,Placerville,95667,34146,38.733714,-120.795213
5153-LXKDT,United States,California,Danville,94506,19777,37.791481,-121.903253
5153-RTHKF,United States,California,Palm Springs,92264,18884,33.745746,-116.514215
5154-VEKBL,United States,California,Bodfish,93205,1954,35.523991,-118.400432
5155-AZQPB,United States,California,San Diego,92114,66838,32.707892,-117.055120
5156-UMKOW,United States,California,San Simeon,93452,471,35.746484,-121.223355
5158-RIVOP,United States,California,Fields Landing,95537,228,40.726949,-124.217378
5159-YFPKQ,United States,California,Moreno Valley,92551,22983,33.882740,-117.224878
5160-UXJED,United States,California,San Diego,92101,27505,32.725230,-117.171346
5161-UBZXI,United States,California,Alamo,94507,15187,37.855717,-121.994813
5161-XEUVX,United States,California,Lynwood,90262,69850,33.923573,-118.200669
5167-GBFRE,United States,California,Oakland,94602,28900,37.803883,-122.208417
5167-ZFFMM,United States,California,San Diego,92122,34902,32.857230,-117.209774
5168-MQQCA,United States,California,Yucaipa,92399,41575,34.045970,-117.011825
5168-MSWXT,United States,California,Essex,92332,115,34.943600,-115.287901
5170-PTRKA,United States,California,Atherton,94027,6876,37.454924,-122.203168
5171-EPLKN,United States,California,Rancho Cucamonga,91739,12937,34.133809,-117.523724
5172-MIGPM,United States,California,Orange,92865,18058,33.828779,-117.848299
5172-RKOCB,United States,California,Piercy,95587,200,39.955587,-123.681175
5173-WXOQV,United States,California,Dos Palos,93620,9388,37.045728,-120.630682
5173-ZXXXL,United States,California,Orange,92869,37916,33.792791,-117.789749
5174-ITUMV,United States,California,San Jacinto,92583,21349,33.796568,-116.924723
5174-RNGBH,United States,California,Live Oak,95953,8695,39.258746,-121.776970
5175-AOBHI,United States,California,Hamilton City,95951,1931,39.732767,-122.042298
5175-WLYXL,United States,California,Fallbrook,92028,42239,33.362575,-117.299644
5176-LDKUH,United States,California,San Francisco,94114,30587,37.758085,-122.434801
5176-LMJXE,United States,California,San Diego,92114,66838,32.707892,-117.055120
5176-OLSKT,United States,California,Sloughhouse,95683,4731,38.470423,-121.114897
5177-RVZNU,United States,California,Redding,96002,30338,40.527834,-122.318749
5178-LMXOP,United States,California,Gardena,90248,9960,33.876482,-118.284077
5180-UCIIQ,United States,California,Lucerne,95458,3002,39.141934,-122.770679
5181-OABFK,United States,California,Rescue,95672,3815,38.724322,-120.991237
5183-KLYEM,United States,California,El Cerrito,94530,23141,37.924838,-122.289145
5183-SNMJQ,United States,California,Frazier Park,93225,4498,34.827662,-118.999073
5186-EJEGL,United States,California,Escondido,92026,43436,33.218460,-117.116916
5186-PEIZU,United States,California,San Francisco,94124,33177,37.731505,-122.384532
5186-SAMNZ,United States,California,Marina,93933,21759,36.689582,-121.758398
5188-HGMLP,United States,California,Middletown,95461,7789,38.787446,-122.586750
5192-EBGOV,United States,California,Brea,92823,1408,33.924143,-117.793870
5193-QLVZB,United States,California,Bieber,96009,595,41.083464,-121.107929
5195-KPUNQ,United States,California,Lakehead,96051,1236,40.883853,-122.418258
5196-SGOAK,United States,California,Caliente,93518,1022,35.358953,-118.527064
5196-WPYOW,United States,California,Paso Robles,93446,35586,35.634222,-120.728341
5197-LQXXH,United States,California,Taylorsville,95983,513,40.053684,-120.743116
5197-PYEPU,United States,California,Edwards,93523,7685,34.966777,-117.961179
5197-YPYBZ,United States,California,Laguna Niguel,92677,62103,33.529047,-117.701175
5198-EFNBM,United States,California,Kingsburg,93631,14088,36.478239,-119.521370
5198-HQAEN,United States,California,Fremont,94538,56126,37.505768,-121.962472
5199-FPUSP,United States,California,Esparto,95627,2756,38.834469,-122.127193
5201-CBWYG,United States,California,Salton City,92275,799,33.281560,-115.955541
5201-FRKKS,United States,California,Winnetka,91306,43857,34.209532,-118.577563
5201-USSQZ,United States,California,Monte Rio,95462,1537,38.471049,-123.015549
5202-IVJNU,United States,California,Crockett,94525,3193,38.049292,-122.228415
5203-XEHAX,United States,California,Macdoel,96058,816,41.769709,-121.920630
5204-HMGYF,United States,California,La Crescenta,91214,29110,34.239636,-118.245259
5204-QZXPU,United States,California,Glendale,91205,41390,34.136580,-118.245839
5206-HPJKM,United States,California,Valencia,91354,17846,34.457005,-118.573726
5206-XZZQI,United States,California,Orange,92867,40915,33.818590,-117.821288
5207-PLSTK,United States,California,La Habra,90631,67354,33.940619,-117.951300
5208-FVQKB,United States,California,Lakeshore,93634,52,37.290606,-119.216328
5208-HFSBT,United States,California,Challenge,95925,262,39.461768,-121.195825
5213-TWWJU,United States,California,Richmond,94804,39089,37.921034,-122.341798
5214-CHIWJ,United States,California,Fresno,93728,16346,36.757345,-119.818274
5214-NLTIT,United States,California,Five Points,93624,1852,36.397745,-120.119911
5215-LNLDJ,United States,California,San Juan Bautista,95045,3402,36.810568,-121.503022
5216-WASFJ,United States,California,Challenge,95925,262,39.461768,-121.195825
5219-YIPTK,United States,California,Trinidad,95570,2369,41.162295,-124.027381
5220-AGAAX,United States,California,Mendocino,95460,2229,39.305545,-123.743697
5222-IMUKT,United States,California,Hornitos,95325,128,37.479926,-120.230424
5222-JCXZT,United States,California,Sacramento,95864,23362,38.585826,-121.376263
5223-UZAVK,United States,California,Thornton,95686,1472,38.157794,-121.520223
5226-NOZFC,United States,California,Modesto,95358,30668,37.612612,-121.108568
5227-JSCFE,United States,California,Scotts Valley,95066,14574,37.070177,-122.010077
5228-EXCET,United States,California,San Diego,92126,74232,32.886925,-117.152162
5229-DTFYB,United States,California,San Diego,92111,46828,32.805518,-117.169052
5229-PRWKT,United States,California,Lompoc,93437,6165,34.757477,-120.550507
5231-FIQPA,United States,California,Beverly Hills,90211,8321,34.063947,-118.383001
5232-NXPAY,United States,California,Hilmar,95324,7177,37.394536,-120.890747
5233-AOZUF,United States,California,Palm Springs,92262,24924,33.839989,-116.659215
5233-GEEAX,United States,California,Lewiston,96052,1845,40.704293,-122.803899
5236-PERKL,United States,California,Pearblossom,93553,1613,34.445239,-117.894868
5236-XMZJY,United States,California,Los Angeles,90031,38415,34.085807,-118.206617
5240-CAOYT,United States,California,Oak View,93022,6503,34.404544,-119.302118
5240-IJOQT,United States,California,Grass Valley,95949,17922,39.099204,-121.137962
5242-UOWHD,United States,California,Anaheim,92802,45086,33.807864,-117.923782
5243-SAOTC,United States,California,Bonsall,92003,3849,33.290907,-117.202895
5244-IRFIH,United States,California,San Diego,92129,47224,32.961064,-117.134917
5245-VDBUR,United States,California,Los Alamitos,90720,21343,33.794990,-118.065591
5248-KWLAR,United States,California,Niland,92257,2753,33.345825,-115.596574
5248-RPYWW,United States,California,Turlock,95382,24708,37.529656,-120.854357
5248-YGIJN,United States,California,Los Angeles,90031,38415,34.085807,-118.206617
5249-QYHEX,United States,California,Rancho Mirage,92270,12465,33.763678,-116.429928
5256-SKJGO,United States,California,Whittier,90603,19109,33.945318,-117.992066
5260-UMPWX,United States,California,Yorkville,95494,335,38.888351,-123.239647
5261-QSHQM,United States,California,Temecula,92592,46171,33.507255,-117.029473
5266-PFRQK,United States,California,Orleans,95556,574,41.269521,-123.546958
5268-DSMNQ,United States,California,Farmington,95230,596,37.956963,-120.863055
5269-NRGDP,United States,California,Concord,94521,39888,37.971421,-121.971504
5271-DBYSJ,United States,California,Berkeley,94708,10737,37.897743,-122.263124
5271-YNWVR,United States,California,Santa Paula,93060,32511,34.402343,-119.094824
5274-XHAKY,United States,California,Compton,90222,29825,33.912246,-118.236773
5275-PMFUT,United States,California,Chualar,93925,1140,36.596271,-121.442274
5275-SQEIZ,United States,California,Ojai,93023,21633,34.581308,-118.931948
5276-KQWHG,United States,California,Woody,93287,88,35.710244,-118.881679
5277-ZLOOR,United States,California,Applegate,95703,1526,38.983388,-120.988814
5278-PNYOX,United States,California,San Jose,95126,27023,37.327069,-121.916819
5281-BUZGT,United States,California,Weaverville,96093,3749,40.759401,-122.939337
5285-MVEHD,United States,California,Sunnyvale,94087,50070,37.351100,-122.037311
5286-YHCVC,United States,California,Laton,93242,2900,36.444232,-119.718285
5287-QWLKY,United States,California,Big Pine,93513,1826,37.245505,-118.062943
5288-AHOUP,United States,California,Palm Desert,92260,29340,33.694501,-116.412711
5293-WXJAK,United States,California,San Jose,95135,15798,37.286820,-121.723877
5294-CDGWY,United States,California,Long Beach,90802,38427,33.752524,-118.210737
5294-DMSFH,United States,California,Torrance,90503,41979,33.840399,-118.353714
5294-IMHHT,United States,California,Occidental,95465,1880,38.415003,-122.998726
5295-PCJOO,United States,California,Long Beach,90805,91664,33.864622,-118.179626
5296-BFCYD,United States,California,San Fernando,91340,33389,34.286131,-118.435969
5296-PSYVW,United States,California,Oceanside,92054,98239,33.351059,-117.420557
5297-MDOIR,United States,California,Monterey Park,91754,33280,34.050322,-118.147037
5298-GSTLM,United States,California,Sacramento,95817,14966,38.550722,-121.457314
5299-RULOA,United States,California,Whittier,90606,32148,33.976678,-118.065875
5299-SJCZT,United States,California,Ladera Ranch,92694,350,33.569186,-117.640055
5301-GAUUY,United States,California,Newport Beach,92661,4242,33.601309,-117.902304
5302-BDJNT,United States,California,Sutter Creek,95685,4610,38.432145,-120.770690
5304-EFJLP,United States,California,Los Molinos,96055,3756,40.059385,-122.091481
5306-BVTKJ,United States,California,El Cajon,92020,55277,32.796970,-116.969082
5307-DZCVC,United States,California,Sacramento,95835,854,38.685069,-121.543709
5307-UVGNB,United States,California,Compton,90220,47305,33.881510,-118.234451
5309-TAIKL,United States,California,Rio Linda,95673,14010,38.688764,-121.457596
5310-NOOVA,United States,California,Redwood Valley,95470,5995,39.298065,-123.252110
5311-IHLEI,United States,California,Sebastopol,95472,31266,38.398815,-122.861923
5312-IRCFR,United States,California,Nice,95464,2223,39.123340,-122.838198
5312-TSZVC,United States,California,Hyampom,96046,268,40.648024,-123.465088
5312-UXESG,United States,California,Indio,92203,2743,33.752938,-116.230055
5313-FPXWG,United States,California,Three Rivers,93271,2318,36.413433,-118.854708
5315-CKEQK,United States,California,Castro Valley,94546,41698,37.708327,-122.083473
5317-FLPJF,United States,California,Altadena,91001,36243,34.196837,-118.142236
5318-IXUZF,United States,California,Redondo Beach,90277,34191,33.830453,-118.384565
5318-YKDPV,United States,California,Raymond,93653,972,37.252057,-119.957830
5320-BRKGK,United States,California,Escondido,92027,48690,33.141265,-116.967221
5321-NTRKC,United States,California,Pebble Beach,93953,4602,36.587497,-121.944815
5322-TEUJK,United States,California,Duncans Mills,95430,187,38.445603,-123.063756
5322-ZSMZY,United States,California,Lower Lake,95457,2644,38.925545,-122.549083
5324-KTGCG,United States,California,Emeryville,94608,24589,37.837260,-122.287648
